detector_name,split,fpr,tpr,threshold
xgboost_tfidf,test,0.005918827508455468,0.9691428571428572,0.7037967443466187
xgboost_tfidf,test,0.005918827508455468,0.9693333333333334,0.70366370677948
xgboost_tfidf,test,0.006012777151446824,0.9693333333333334,0.7025763392448425
xgboost_tfidf,test,0.006012777151446824,0.9697142857142858,0.6999956369400024
xgboost_tfidf,test,0.006106726794438181,0.9697142857142858,0.6995436549186707
xgboost_tfidf,test,0.006106726794438181,0.9702857142857143,0.6976238489151001
xgboost_tfidf,test,0.006294626080420894,0.9702857142857143,0.6971545219421387
xgboost_tfidf,test,0.006294626080420894,0.971047619047619,0.6960116624832153
xgboost_tfidf,test,0.006388575723412251,0.971047619047619,0.695918083190918
xgboost_tfidf,test,0.006388575723412251,0.9714285714285714,0.694911777973175
xgboost_tfidf,test,0.006482525366403607,0.9714285714285714,0.6940768361091614
xgboost_tfidf,test,0.006482525366403607,0.9718095238095238,0.6917737722396851
xgboost_tfidf,test,0.006670424652386321,0.9718095238095238,0.6905315518379211
xgboost_tfidf,test,0.006670424652386321,0.9731428571428572,0.6850399374961853
xgboost_tfidf,test,0.006858323938369034,0.9731428571428572,0.6833723783493042
xgboost_tfidf,test,0.006858323938369034,0.9737142857142858,0.6813571453094482
xgboost_tfidf,test,0.0069522735813603905,0.9737142857142858,0.6802154183387756
xgboost_tfidf,test,0.0069522735813603905,0.9739047619047619,0.6799893379211426
xgboost_tfidf,test,0.007140172867343104,0.9739047619047619,0.6760610938072205
xgboost_tfidf,test,0.007140172867343104,0.9740952380952381,0.6754003167152405
xgboost_tfidf,test,0.00723412251033446,0.9740952380952381,0.6747088432312012
xgboost_tfidf,test,0.00723412251033446,0.9752380952380952,0.6704915165901184
xgboost_tfidf,test,0.007328072153325817,0.9752380952380952,0.6700372695922852
xgboost_tfidf,test,0.007328072153325817,0.9758095238095238,0.6644194722175598
xgboost_tfidf,test,0.007609921082299887,0.9758095238095238,0.6617741584777832
xgboost_tfidf,test,0.007609921082299887,0.9761904761904762,0.6610450744628906
xgboost_tfidf,test,0.0077038707252912435,0.9761904761904762,0.6593304872512817
xgboost_tfidf,test,0.0077038707252912435,0.9765714285714285,0.6574280261993408
xgboost_tfidf,test,0.007891770011273957,0.9765714285714285,0.6535694003105164
xgboost_tfidf,test,0.007891770011273957,0.9769523809523809,0.6521151065826416
xgboost_tfidf,test,0.007985719654265314,0.9769523809523809,0.6519331932067871
xgboost_tfidf,test,0.007985719654265314,0.9775238095238096,0.6493585109710693
xgboost_tfidf,test,0.00807966929725667,0.9775238095238096,0.6492870450019836
xgboost_tfidf,test,0.00807966929725667,0.9777142857142858,0.6476403474807739
xgboost_tfidf,test,0.00836151822623074,0.9777142857142858,0.6439407467842102
xgboost_tfidf,test,0.00836151822623074,0.9779047619047619,0.6423621773719788
xgboost_tfidf,test,0.008737316798196167,0.9779047619047619,0.6419299244880676
xgboost_tfidf,test,0.008737316798196167,0.979047619047619,0.6325166821479797
xgboost_tfidf,test,0.00892521608417888,0.979047619047619,0.6302670240402222
xgboost_tfidf,test,0.00892521608417888,0.9794285714285714,0.6282551884651184
xgboost_tfidf,test,0.00920706501315295,0.9794285714285714,0.6266318559646606
xgboost_tfidf,test,0.00920706501315295,0.9798095238095238,0.6236927509307861
xgboost_tfidf,test,0.009676813228109734,0.9798095238095238,0.6200141906738281
xgboost_tfidf,test,0.009676813228109734,0.98,0.6186889410018921
xgboost_tfidf,test,0.009864712514092447,0.98,0.6179355978965759
xgboost_tfidf,test,0.009864712514092447,0.9801904761904762,0.6177316308021545
xgboost_tfidf,test,0.009958662157083803,0.9801904761904762,0.6166422367095947
xgboost_tfidf,test,0.009958662157083803,0.9805714285714285,0.6154993772506714
xgboost_tfidf,test,0.01005261180007516,0.9805714285714285,0.6147143840789795
xgboost_tfidf,test,0.01005261180007516,0.9809523809523809,0.6125580668449402
xgboost_tfidf,test,0.010240511086057873,0.9809523809523809,0.6112092733383179
xgboost_tfidf,test,0.010240511086057873,0.9813333333333333,0.6093791723251343
xgboost_tfidf,test,0.010428410372040587,0.9813333333333333,0.6085323691368103
